"linenumber","fec_committee_id","tran_id","flag_orgind","recipient","last_name","first_name","middle_name","prefix","suffix","address_one","address_two","city","state","zip","date","amount","aggregate_amount","purpose","memo_code","memo_text","cycle"
"SB17","C00869016","HFM1001","ORG","ADVANTAGE",,,,,,"1421 PRINCE ST",,"ALEXANDRIA","VA","22314","2024-07-12","17751.56",,"DATABASE SERVICES",,,"2024"
"SB17","C00869016","HFM1002","ORG","AFRICANDIAS",,,,,,,,,,,"2024-07-15","120",,,,,"2024"
"SB17","C00869016","HFM1003","ORG","AMAZON",,,,,,"440 Terry Ave",,"Seattle","WA","98109","2024-07-02","23.31",,"EVENT SUPPLIES",,,"2024"
"SB17","C00869016","HFM1004","ORG","AMAZON",,,,,,"440 Terry Ave",,"Seattle","WA","98109","2024-08-15","5.71",,"EVENT SUPPLIES",,,"2024"
"SB17","C00869016","HFM1005","ORG","AMAZON",,,,,,"440 Terry Ave",,"Seattle","WA","98109","2024-08-15","68.47",,"EVENT SUPPLIES",,,"2024"
"SB17","C00869016","HFM1006","ORG","AMAZON",,,,,,"440 Terry Ave",,"Seattle","WA","98109","2024-08-15","95.38",,"EVENT SUPPLIES",,,"2024"
"SB17","C00869016","HFM1007","ORG","AMAZON",,,,,,"440 Terry Ave",,"Seattle","WA","98109","2024-08-15","34.23",,"EVENT SUPPLIES",,,"2024"
"SB17","C00869016","HFM1008","ORG","AMAZON",,,,,,"440 Terry Ave",,"Seattle","WA","98109","2024-09-05","21.07",,"EVENT SUPPLIES",,,"2024"
"SB17","C00869016","HFM1009","ORG","AMERICAN AIRLINES",,,,,,"1 Skyview Drive",,"Fort Worth","TX","76155","2024-08-05","119.47",,"TRAVEL FLIGHT EXPENSE",,,"2024"
"SB17","C00869016","HFM1010","ORG","AMERICAN AIRLINES",,,,,,"1 Skyview Drive",,"Fort Worth","TX","76155","2024-08-05","19.82",,"TRAVEL FLIGHT EXPENSE",,,"2024"
"SB17","C00869016","HFM1011","ORG","AMERICAN AIRLINES",,,,,,"1 Skyview Drive",,"Fort Worth","TX","76155","2024-08-05","19.82",,"TRAVEL FLIGHT EXPENSE",,,"2024"
"SB17","C00869016","HFM1012","ORG","AMERICAN AIRLINES",,,,,,"1 Skyview Drive",,"Fort Worth","TX","76155","2024-08-05","119.47",,"TRAVEL FLIGHT EXPENSE",,,"2024"
"SB17","C00869016","HFM1013","ORG","AMERICAN AIRLINES",,,,,,"1 Skyview Drive",,"Fort Worth","TX","76155","2024-08-07","119.47",,"TRAVEL FLIGHT EXPENSE",,,"2024"
"SB17","C00869016","HFM1014","ORG","AMERICAN AIRLINES",,,,,,"1 Skyview Drive",,"Fort Worth","TX","76155","2024-08-07","19.82",,"TRAVEL FLIGHT EXPENSE",,,"2024"
"SB17","C00869016","HFM1015","ORG","AMERICAN AIRLINES",,,,,,"1 Skyview Drive",,"Fort Worth","TX","76155","2024-08-14","503.47",,"TRAVEL FLIGHT EXPENSE",,,"2024"
"SB17","C00869016","HFM1016","ORG","AMERICAN AIRLINES",,,,,,"1 Skyview Drive",,"Fort Worth","TX","76155","2024-08-14","88.61",,"TRAVEL FLIGHT EXPENSE",,,"2024"
"SB17","C00869016","HFM1017","ORG","AMERICAN AIRLINES",,,,,,"1 Skyview Drive",,"Fort Worth","TX","76155","2024-08-14","503.47",,"TRAVEL FLIGHT EXPENSE",,,"2024"
"SB17","C00869016","HFM1018","ORG","AMERICAN AIRLINES",,,,,,"1 Skyview Drive",,"Fort Worth","TX","76155","2024-08-14","503.47",,"TRAVEL FLIGHT EXPENSE",,,"2024"
"SB17","C00869016","HFM1019","ORG","AMERICAN AIRLINES",,,,,,"1 Skyview Drive",,"Fort Worth","TX","76155","2024-08-14","88.61",,"TRAVEL FLIGHT EXPENSE",,,"2024"
"SB17","C00869016","HFM1020","ORG","AMERICAN AIRLINES",,,,,,"1 Skyview Drive",,"Fort Worth","TX","76155","2024-08-14","38.52",,"TRAVEL FLIGHT EXPENSE",,,"2024"
"SB17","C00869016","HFM1021","ORG","AMERICAN AIRLINES",,,,,,"1 Skyview Drive",,"Fort Worth","TX","76155","2024-09-05","508.47",,"TRAVEL FLIGHT EXPENSE",,,"2024"
"SB17","C00869016","HFM1022","ORG","AMERICAN AIRLINES",,,,,,"1 Skyview Drive",,"Fort Worth","TX","76155","2024-09-05","35.02",,"TRAVEL FLIGHT EXPENSE",,,"2024"
"SB17","C00869016","HFM1023","ORG","AMERICAN AIRLINES",,,,,,"1 Skyview Drive",,"Fort Worth","TX","76155","2024-09-18","31.92",,"TRAVEL FLIGHT EXPENSE",,,"2024"
"SB17","C00869016","HFM1024","ORG","AMERICAN AIRLINES",,,,,,"1 Skyview Drive",,"Fort Worth","TX","76155","2024-09-18","31.92",,"TRAVEL FLIGHT EXPENSE",,,"2024"
"SB17","C00869016","HFM1025","ORG","AMERICAN AIRLINES",,,,,,"1 Skyview Drive",,"Fort Worth","TX","76155","2024-09-18","31.92",,"TRAVEL FLIGHT EXPENSE",,,"2024"
"SB17","C00869016","HFM1026","ORG","AMERICAN AIRLINES",,,,,,"1 Skyview Drive",,"Fort Worth","TX","76155","2024-09-18","31.92",,"TRAVEL FLIGHT EXPENSE",,,"2024"
"SB17","C00869016","HFM1027","ORG","AMERICAN AIRLINES",,,,,,"1 Skyview Drive",,"Fort Worth","TX","76155","2024-09-18","29",,"TRAVEL FLIGHT EXPENSE",,,"2024"
"SB17","C00869016","HFM1028","ORG","AMERICAN AIRLINES",,,,,,"1 Skyview Drive",,"Fort Worth","TX","76155","2024-09-18","29",,"TRAVEL FLIGHT EXPENSE",,,"2024"
"SB17","C00869016","LAM02","ORG","AMERICAN AIRLINES",,,,,,"1 SKYVIEW DR",,"FORT WORTH","TX","76155","2024-06-22","337.96",,"TRAVEL FLIGHT EXPENSE","X",,"2024"
"SB17","C00869016","HFM1029","ORG","AMTRACK",,,,,,"1 Massachusetts Dr",,"Washington","DC","20001","2024-09-03","816",,"TRAVEL TRAIN EXPENSE",,,"2024"
"SB17","C00869016","HFM1030","ORG","AMTRACK",,,,,,"1 Massachusetts Dr",,"Washington","DC","20001","2024-09-23","558",,"TRAVEL TRAIN EXPENSE",,,"2024"
"SB17","C00869016","HFM1031","ORG","AMTRACK",,,,,,"1 Massachusetts Dr",,"Washington","DC","20001","2024-09-23","7.5",,"TRAVEL TRAIN EXPENSE",,,"2024"
"SB17","C00869016","HFM1032","ORG","AMTRACK",,,,,,"1 Massachusetts Dr",,"Washington","DC","20001","2024-09-23","49.5",,"TRAVEL TRAIN EXPENSE",,,"2024"
"SB17","C00869016","HFM1034","ORG","ANEDOT",,,,,,"1340 Podras St",,"New Orleans","LA","70112","2024-07-01","520.3",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1035","ORG","ANEDOT",,,,,,"1340 Podras St",,"New Orleans","LA","70112","2024-08-08","10",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1728","ORG","ANEDOT",,,,,,"1340 Poydras Street",,"New Orleans","LA","70112","2024-09-30","4421.73",,"CREDIT CARD PROCESSING",,,"2024"
"SB17","C00869016","HFM1036","ORG","ANNIES CAFE",,,,,,,,,,,"2024-07-22","6.53",,"MEALS",,,"2024"
"SB17","C00869016","HFM1037","ORG","ANNIES CAFE",,,,,,,,,,,"2024-07-22","81.31",,"MEALS",,,"2024"
"SB17","C00869016","HFM1038","ORG","Apex Strategies LLC",,,,,,"PO Box 17302",,"Arlington","VA","22216","2024-08-27","166851.28",,"AD BUY",,,"2024"
"SB17","C00869016","HFM1039","ORG","Apex Strategies LLC",,,,,,"PO Box 17302",,"Arlington","VA","22216","2024-08-27","178669.03",,"AD BUY",,,"2024"
"SB17","C00869016","HFM1040","ORG","Apex Strategies LLC",,,,,,"PO Box 17302",,"Arlington","VA","22216","2024-08-28","147271.64",,"AD BUY",,,"2024"
"SB17","C00869016","HFM1041","ORG","Apex Strategies LLC",,,,,,"PO Box 17302",,"Arlington","VA","22216","2024-08-28","84920.45",,"AD BUY",,,"2024"
"SB17","C00869016","HFM1042","ORG","Ashby Law, PLLC",,,,,,"602 Cameron Street, Suite 102",,"Alexandria, Virginia","VA","22314","2024-07-08","7500",,"LEGAL FEES",,,"2024"
"SB17","C00869016","HFM1043","ORG","Ashby Law, PLLC",,,,,,"602 Cameron Street, Suite 102",,"Alexandria, Virginia","VA","22314","2024-08-01","15309",,"LEGAL FEES",,,"2024"
"SB17","C00869016","HFM1044","ORG","AXCAPITAL",,,,,,"800 W 47TH STSTE 200",,"KANSAS CITY","MO","64112","2024-07-23","5000",,"ACCOUTING & COMPLIANCE",,,"2024"
"SB17","C00869016","HFM1045","ORG","AXCAPITAL",,,,,,"800 W 47TH STSTE 200",,"KANSAS CITY","MO","64112","2024-07-23","50",,"ACCOUTING & COMPLIANCE",,,"2024"
"SB17","C00869016","HFM1046","ORG","AXCAPITAL",,,,,,"800 W 47TH STSTE 200",,"KANSAS CITY","MO","64112","2024-07-23","5000",,"ACCOUTING & COMPLIANCE",,,"2024"
"SB17","C00869016","HFM1047","ORG","AXCAPITAL",,,,,,"800 W 47TH STSTE 200",,"KANSAS CITY","MO","64112","2024-08-22","5000",,"ACCOUTING & COMPLIANCE",,,"2024"
"SB17","C00869016","HFM1048","ORG","AXCAPITAL",,,,,,"800 W 47TH STSTE 200",,"KANSAS CITY","MO","64112","2024-09-12","5192.6",,"ACCOUTING & COMPLIANCE",,,"2024"
"SB17","C00869016","HFM1049","ORG","AXCAPITAL",,,,,,"800 W 47TH STSTE 200",,"KANSAS CITY","MO","64112","2024-09-19","915.19",,"POSTAGE",,,"2024"
"SB17","C00869016","HFM1050","ORG","AXCAPITAL",,,,,,"800 W 47TH STSTE 200",,"KANSAS CITY","MO","64112","2024-09-19","5000",,"ACCOUTING & COMPLIANCE",,,"2024"
"SB17","C00869016","HFM1051","ORG","AXCAPITAL",,,,,,"800 W 47TH STSTE 200",,"KANSAS CITY","MO","64112","2024-09-19","85.6",,"POSTAGE",,,"2024"
"SB17","C00869016","HFM1052","ORG","AXCAPITAL",,,,,,"800 W 47TH STSTE 200",,"KANSAS CITY","MO","64112","2024-09-19","107",,"POSTAGE",,,"2024"
"SB17","C00869016","HFM1054","ORG","BACCO PIZZERIA",,,,,,"23 Allegheny Ave",,"Towson","MD","21204","2024-09-30","14.63",,"MEALS",,,"2024"
"SB17","C00869016","HFM1055","ORG","BACKSTAGE LLC",,,,,,"310 W BROAD ST",,"RICHMOND","VA","23220","2024-07-11","1600",,"EVENT ENTERTAINMENT SUPPLIES",,,"2024"
"SB17","C00869016","HFM1056","ORG","BACKSTAGE LLC",,,,,,"310 W BROAD ST",,"RICHMOND","VA","23220","2024-08-19","2400",,"EVENT ENTERTAINMENT SUPPLIES",,,"2024"
"SB17","C00869016","HFM1057","ORG","BACKSTAGE LLC",,,,,,"310 W BROAD ST",,"RICHMOND","VA","23220","2024-09-23","3680",,"EVENT EQUIPMENT",,,"2024"
"SB17","C00869016","HFM1058","ORG","BARK BBQ CAFE",,,,,,"371 Log Canoe Cir",,"Stevensville","MD","21666","2024-07-26","148.74",,"MEALS",,,"2024"
"SB17","C00869016","HFM1059","ORG","BARONS BEER",,,,,,"5300 S Howell Ave",,"Milwaukee","WI","53207","2024-08-26","82.42",,"MEALS",,,"2024"
"SB17","C00869016","HFM1060","ORG","bentzown",,,,,,"100 W Broadway 200",,"Glendale","CA","91210","2024-07-15","129.78",,"MEALS",,,"2024"
"SB17","C00869016","HFM1061","ORG","bentzown",,,,,,"100 W Broadway 200",,"Glendale","CA","91210","2024-07-15","97.02",,"MEALS",,,"2024"
"SB17","C00869016","HFM1063","ORG","BGTFINE",,,,,,,,,,,"2024-09-04","30",,"MEALS",,,"2024"
"SB17","C00869016","HFM1064","ORG","BLACK CANYON",,,,,,,,,,,"2024-07-24","6.17",,"MEALS",,,"2024"
"SB17","C00869016","HFM1065","ORG","BP",,,,,,"501 Westlake Park Boulevard",,"Houston","TX","77079","2024-07-01","48.92",,"TRAVEL FUEL",,,"2024"
"SB17","C00869016","HFM1066","ORG","BP",,,,,,"501 Westlake Park Boulevard",,"Houston","TX","77079","2024-07-10","59.9",,"TRAVEL FUEL",,,"2024"
"SB17","C00869016","HFM1067","ORG","BP",,,,,,"501 Westlake Park Boulevard",,"Houston","TX","77079","2024-07-15","56.48",,"TRAVEL FUEL",,,"2024"
"SB17","C00869016","HFM1068","ORG","BP",,,,,,"501 Westlake Park Boulevard",,"Houston","TX","77079","2024-08-12","67.59",,"TRAVEL FUEL",,,"2024"
"SB17","C00869016","HFM1069","ORG","BP",,,,,,"501 Westlake Park Boulevard",,"Houston","TX","77079","2024-08-16","35.36",,"TRAVEL FUEL",,,"2024"
"SB17","C00869016","HFM1070","ORG","BP",,,,,,"501 Westlake Park Boulevard",,"Houston","TX","77079","2024-09-16","55.36",,"TRAVEL FUEL",,,"2024"
"SB17","C00869016","HFM1072","ORG","BP",,,,,,"501 Westlake Park Boulevard",,"Houston","TX","77079","2024-09-23","61.47",,"TRAVEL FUEL",,,"2024"
"SB17","C00869016","HFM1073","ORG","BP",,,,,,"501 Westlake Park Boulevard",,"Houston","TX","77079","2024-09-26","51.87",,"TRAVEL FUEL",,,"2024"
"SB17","C00869016","HFM1074","ORG","BP",,,,,,"501 Westlake Park Boulevard",,"Houston","TX","77079","2024-09-30","44.19",,"TRAVEL FUEL",,,"2024"
"SB17","C00869016","HFM1075","ORG","BURGER KING",,,,,,"1665 Sunset Dr",,"Rock Springs","WY","82901","2024-07-23","33.95",,"MEALS",,,"2024"
"SB17","C00869016","HFM1076","ORG","BWI",,,,,,"7161 Aviation Blvd",,"Baltimore","MD","21240","2024-07-24","120",,"PARKING",,,"2024"
"SB17","C00869016","HFM1077","ORG","BWI",,,,,,"7161 Aviation Blvd",,"Baltimore","MD","21240","2024-09-16","60",,"PARKING",,,"2024"
"SB17","C00869016","HFM1078","ORG","BWI",,,,,,"7161 Aviation Blvd",,"Baltimore","MD","21240","2024-09-16","60",,"PARKING",,,"2024"
"SB17","C00869016","HFM1079","ORG","BWI",,,,,,"7161 Aviation Blvd",,"Baltimore","MD","21240","2024-09-20","90",,"PARKING",,,"2024"
"SB17","C00869016","HFM1080","ORG","BWI",,,,,,"7161 Aviation Blvd",,"Baltimore","MD","21240","2024-09-20","90",,"PARKING",,,"2024"
"SB17","C00869016","HFM1081","ORG","C. Shank Consulting",,,,,,,,,,,"2024-07-11","5000",,"STRATEGY CONSULTING",,,"2024"
"SB17","C00869016","HFM1082","ORG","C. Shank Consulting",,,,,,,,,,,"2024-08-02","5000",,"STRATEGY CONSULTING",,,"2024"
"SB17","C00869016","HFM1083","ORG","C. Shank Consulting",,,,,,,,,,,"2024-09-05","5000",,"STRATEGY CONSULTING",,,"2024"
"SB17","C00869016","HFM1084","ORG","CAMPAIGN HQ",,,,,,"PO BOX 257",,"BROOKLYN","IA","52211","2024-07-08","9288",,"MAIL/EMAIL/TEXT SERVICES",,,"2024"
"SB17","C00869016","HFM1085","ORG","CAMPAIGN HQ",,,,,,"PO BOX 257",,"BROOKLYN","IA","52211","2024-08-21","11232",,"MAIL/EMAIL/TEXT SERVICES",,,"2024"
"SB17","C00869016","HFM1086","ORG","Capital Gifts LLC",,,,,,"2134 Espey CtSte 9",,"Crofton","MD","21114","2024-09-18","2808.39",,"EVENT GIFTS",,,"2024"
"SB17","C00869016","HFM1087","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-07-01","25",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1088","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-07-02","12",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1089","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-07-02","25",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1090","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-07-08","12",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1091","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-07-11","25",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1092","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-07-24","25",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1093","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-07-29","12",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1094","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-07-30","12",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1095","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-07-30","12",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1096","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-07-30","25",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1097","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-07-31","25",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1098","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-07-31","321.2",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1099","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-08-01","25",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1100","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-08-06","25",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1101","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-08-06","25",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1102","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-08-07","25",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1103","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-08-12","25",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1104","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-08-15","25",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1105","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-08-19","12",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1106","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-08-19","12",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1107","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-08-19","25",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1108","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-08-20","12",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1109","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-08-27","25",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1110","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-08-28","25",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1111","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-08-28","25",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1112","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-08-28","12",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1113","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-08-29","25",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1114","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-08-29","25",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1115","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-08-29","12",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1116","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-08-30","619.2",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1117","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-08-31","4.3",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1118","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-09-03","25",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1119","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-09-04","25",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1120","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-09-04","25",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1121","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-09-04","25",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1122","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-09-09","12",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1123","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-09-09","25",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1124","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-09-09","12",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1125","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-09-10","12",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1126","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-09-10","25",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1127","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-09-10","12",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1128","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-09-11","12",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1129","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-09-11","1053.57",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1130","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-09-11","25",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1131","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-09-11","12",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1132","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-09-13","25",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1133","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-09-17","25",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1134","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-09-17","25",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1135","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-09-19","12",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1566","ORG","ST REGIS",,,,,,"315 E Dean St",,"Aspen","CO","81611","2024-07-01","2112.47",,"LODGING",,,"2024"
"SB17","C00869016","HFM1567","ORG","STAPLES",,,,,,"500 Staples Dr",,"Framingham","MA","01702","2024-07-22","31.78",,"EVENT SUPPLIES",,,"2024"
"SB17","C00869016","HFM1568","ORG","STELLAR NEWS",,,,,,"7050 Friendship Rd",,"Baltimore","MD","21240","2024-09-17","24",,"SUBSCRIPTION SERVICES",,,"2024"
"SB17","C00869016","HFM1569","ORG","STRATEGIC PARTNERS AND MEDIA",,,,,,"1851 A McGluckian Street",,"Annapolis","MD","21401","2024-08-08","15500",,"POLLING STRAGEGY AND RESEARCH",,,"2024"
"SB17","C00869016","HFM1570","ORG","STREAMLINE",,,,,,,,,,,"2024-09-18","45",,,,,"2024"
"SB17","C00869016","HFM1571","ORG","SUNOCO",,,,,,"1818 Market St",,"Philadelphia","PA","19103","2024-08-02","50.54",,"TRAVEL FUEL",,,"2024"
"SB17","C00869016","HFM1572","ORG","TARGET",,,,,,"1000 Nicollet Mall",,"Minneapolis","MN","55403","2024-07-05","71.1",,"EVENT SUPPLIES",,,"2024"
"SB17","C00869016","HFM1573","ORG","TARGET",,,,,,"1000 Nicollet Mall",,"Minneapolis","MN","55403","2024-07-08","92.5",,"EVENT SUPPLIES",,,"2024"
"SB17","C00869016","HFM1577","ORG","TEAM3",,,,,,"115 MIDDLETON ST",,"NASHVILLE","TN","37210","2024-08-01","18291.68",,"SECURITY SERVICES",,,"2024"
"SB17","C00869016","HFM1578","ORG","TEAM3",,,,,,"115 MIDDLETON ST",,"NASHVILLE","TN","37210","2024-09-03","16436.68",,"SECURITY SERVICES",,,"2024"
"SB17","C00869016","HFM1579","ORG","TEAM3",,,,,,"115 MIDDLETON ST",,"NASHVILLE","TN","37210","2024-09-04","3400",,"SECURITY SERVICES",,,"2024"
"SB17","C00869016","HFM1580","ORG","TEAM3",,,,,,"115 MIDDLETON ST",,"NASHVILLE","TN","37210","2024-09-30","21581.68",,"SECURITY SERVICES",,,"2024"
"SB17","C00869016","HFM1581","ORG","THE ABBEY RESORT",,,,,,"269 Fontana Blvd",,"Fontana-On-Geneva","WI","53125","2024-08-12","495.17",,"LODGING",,,"2024"
"SB17","C00869016","HFM1136","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-09-24","25",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1137","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-09-27","25",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1138","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-09-30","25",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1139","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-09-30","942",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1140","ORG","CHAIN BRIDGE BANK",,,,,,"1445 Laughlin Ave",,"McLean","VA","22101","2024-09-30","25",,"BANK FEES",,,"2024"
"SB17","C00869016","HFM1141","ORG","CHICK-FIL-A",,,,,,"5200 Buffington Rd",,"College Park","GA","30349","2024-07-01","18.61",,"MEALS",,,"2024"
"SB17","C00869016","HFM1142","ORG","CHICK-FIL-A",,,,,,"5200 Buffington Rd",,"College Park","GA","30349","2024-09-17","32.51",,"MEALS",,,"2024"
